['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
61.0 , 4089.23076923 , 4360.51282051 , 3843.58974359 , 4197.94871795 , 4180.0 , 4062.05128205 , 4484.61538462 , 4030.76923077 , 4405.64102564 , 4233.33333333 , 4364.1025641 , 4178.46153846 , 4252.30769231 , 4168.20512821 , 1681.0 , 1745.0 , 26.092 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 4110.76923077 , 4355.8974359 , 3848.71794872 , 4195.38461538 , 4180.0 , 4051.79487179 , 4480.0 , 4029.74358974 , 4403.07692308 , 4232.30769231 , 4342.05128205 , 4155.8974359 , 4236.92307692 , 4165.12820513 , 1680.0 , 1745.0 , 26.1 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 4108.20512821 , 4361.02564103 , 3856.41025641 , 4198.97435897 , 4184.61538462 , 4044.61538462 , 4478.46153846 , 4030.76923077 , 4374.35897436 , 4230.76923077 , 4307.69230769 , 4155.38461538 , 4206.15384615 , 4167.17948718 , 1681.0 , 1745.0 , 26.108 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 4084.61538462 , 4359.48717949 , 3842.56410256 , 4195.8974359 , 4186.66666667 , 4045.64102564 , 4476.41025641 , 4024.61538462 , 4384.1025641 , 4228.20512821 , 4340.51282051 , 4177.43589744 , 4235.8974359 , 4158.97435897 , 1680.0 , 1745.0 , 26.116 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 4074.87179487 , 4355.38461538 , 3843.07692308 , 4196.41025641 , 4189.23076923 , 4051.28205128 , 4484.1025641 , 4026.66666667 , 4410.25641026 , 4231.79487179 , 4383.07692308 , 4181.02564103 , 4264.1025641 , 4166.15384615 , 1681.0 , 1745.0 , 26.124 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4091.79487179 , 4356.92307692 , 3850.25641026 , 4197.43589744 , 4182.05128205 , 4057.43589744 , 4482.05128205 , 4034.87179487 , 4426.15384615 , 4235.38461538 , 4383.58974359 , 4183.58974359 , 4266.66666667 , 4203.58974359 , 1680.0 , 1745.0 , 26.132 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4093.33333333 , 4357.94871795 , 3849.74358974 , 4197.43589744 , 4180.51282051 , 4056.92307692 , 4480.51282051 , 4033.33333333 , 4389.23076923 , 4232.82051282 , 4327.69230769 , 4152.30769231 , 4214.35897436 , 4189.23076923 , 1680.0 , 1745.0 , 26.139 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4093.33333333 , 4356.92307692 , 3849.74358974 , 4197.94871795 , 4183.58974359 , 4046.15384615 , 4481.53846154 , 4033.33333333 , 4331.28205128 , 4231.79487179 , 4275.8974359 , 4138.97435897 , 4155.38461538 , 4158.97435897 , 1680.0 , 1744.0 , 26.148 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4105.64102564 , 4354.87179487 , 3853.84615385 , 4195.8974359 , 4180.51282051 , 4038.46153846 , 4477.43589744 , 4031.28205128 , 4369.74358974 , 4232.30769231 , 4328.20512821 , 4167.69230769 , 4216.92307692 , 4143.58974359 , 1680.0 , 1745.0 , 26.155 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4087.17948718 , 4357.43589744 , 3855.38461538 , 4202.05128205 , 4188.20512821 , 4057.43589744 , 4486.66666667 , 4028.20512821 , 4438.97435897 , 4232.82051282 , 4400.51282051 , 4178.46153846 , 4299.48717949 , 4153.84615385 , 1681.0 , 1744.0 , 26.163 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4069.23076923 , 4356.92307692 , 3844.61538462 , 4204.61538462 , 4190.25641026 , 4074.35897436 , 4489.74358974 , 4030.76923077 , 4453.33333333 , 4233.33333333 , 4395.38461538 , 4180.0 , 4288.20512821 , 4220.51282051 , 1680.0 , 1745.0 , 26.171 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4103.07692308 , 4355.8974359 , 3852.30769231 , 4198.46153846 , 4181.02564103 , 4078.46153846 , 4479.48717949 , 4034.87179487 , 4388.20512821 , 4233.84615385 , 4323.07692308 , 4155.8974359 , 4204.61538462 , 4241.53846154 , 1681.0 , 1745.0 , 26.179 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4125.12820513 , 4363.07692308 , 3862.05128205 , 4198.46153846 , 4180.0 , 4069.23076923 , 4475.8974359 , 4033.84615385 , 4310.76923077 , 4235.38461538 , 4285.12820513 , 4136.92307692 , 4154.35897436 , 4173.33333333 , 1680.0 , 1744.0 , 26.186 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4092.82051282 , 4360.51282051 , 3845.12820513 , 4198.97435897 , 4182.05128205 , 4046.15384615 , 4476.92307692 , 4030.76923077 , 4347.17948718 , 4231.28205128 , 4338.97435897 , 4164.1025641 , 4214.87179487 , 4110.25641026 , 1680.0 , 1745.0 , 26.194 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4081.53846154 , 4354.35897436 , 3843.58974359 , 4197.94871795 , 4183.58974359 , 4045.64102564 , 4484.1025641 , 4031.79487179 , 4429.23076923 , 4231.28205128 , 4367.69230769 , 4182.05128205 , 4284.1025641 , 4148.20512821 , 1680.0 , 1744.0 , 26.203 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4110.76923077 , 4355.8974359 , 3852.82051282 , 4193.84615385 , 4177.94871795 , 4040.0 , 4479.48717949 , 4037.43589744 , 4463.07692308 , 4238.46153846 , 4364.1025641 , 4189.23076923 , 4308.20512821 , 4248.20512821 , 1681.0 , 1745.0 , 26.21 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4089.23076923 , 4355.38461538 , 3850.76923077 , 4195.38461538 , 4180.51282051 , 4054.35897436 , 4476.92307692 , 4035.38461538 , 4406.15384615 , 4235.38461538 , 4350.76923077 , 4155.8974359 , 4241.53846154 , 4254.35897436 , 1680.0 , 1745.0 , 26.218 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4061.02564103 , 4358.97435897 , 3851.79487179 , 4203.58974359 , 4190.25641026 , 4061.02564103 , 4489.74358974 , 4035.38461538 , 4316.92307692 , 4229.23076923 , 4309.74358974 , 4117.43589744 , 4150.25641026 , 4169.74358974 , 1681.0 , 1745.0 , 26.225 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4104.1025641 , 4361.53846154 , 3850.76923077 , 4200.0 , 4181.53846154 , 4042.05128205 , 4483.58974359 , 4040.51282051 , 4351.79487179 , 4233.84615385 , 4324.1025641 , 4151.28205128 , 4201.02564103 , 4122.05128205 , 1680.0 , 1744.0 , 26.233 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4124.1025641 , 4357.43589744 , 3855.8974359 , 4197.43589744 , 4179.48717949 , 4098.97435897 , 4475.8974359 , 4037.43589744 , 4415.8974359 , 4236.92307692 , 4348.20512821 , 4183.58974359 , 4243.07692308 , 4156.41025641 , 1680.0 , 1745.0 , 26.241 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4097.43589744 , 4355.8974359 , 3856.92307692 , 4196.92307692 , 4184.61538462 , 4138.97435897 , 4479.48717949 , 4036.92307692 , 4413.84615385 , 4234.35897436 , 4337.94871795 , 4184.1025641 , 4215.38461538 , 4230.76923077 , 1681.0 , 1744.0 , 26.249 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4092.30769231 , 4357.43589744 , 3840.51282051 , 4193.84615385 , 4181.02564103 , 4053.33333333 , 4479.48717949 , 4040.51282051 , 4396.41025641 , 4236.41025641 , 4341.02564103 , 4159.48717949 , 4227.69230769 , 4226.15384615 , 1680.0 , 1745.0 , 26.257 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4096.41025641 , 4356.41025641 , 3842.56410256 , 4198.46153846 , 4184.1025641 , 3982.56410256 , 4482.56410256 , 4038.97435897 , 4378.46153846 , 4238.46153846 , 4349.23076923 , 4137.43589744 , 4234.35897436 , 4170.25641026 , 1681.0 , 1745.0 , 26.264 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4098.97435897 , 4352.82051282 , 3851.28205128 , 4194.87179487 , 4181.53846154 , 4004.61538462 , 4479.48717949 , 4038.46153846 , 4383.58974359 , 4236.92307692 , 4349.74358974 , 4164.61538462 , 4233.84615385 , 4166.66666667 , 1680.0 , 1744.0 , 26.272 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4082.56410256 , 4355.8974359 , 3847.17948718 , 4198.97435897 , 4185.12820513 , 4105.12820513 , 4482.56410256 , 4034.87179487 , 4398.97435897 , 4233.33333333 , 4346.15384615 , 4168.20512821 , 4231.28205128 , 4180.51282051 , 1680.0 , 1745.0 , 26.28 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4075.38461538 , 4358.46153846 , 3844.1025641 , 4204.61538462 , 4189.23076923 , 4133.33333333 , 4486.15384615 , 4037.43589744 , 4407.17948718 , 4233.84615385 , 4340.0 , 4148.20512821 , 4219.48717949 , 4202.56410256 , 1680.0 , 1744.0 , 26.288 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4098.97435897 , 4353.33333333 , 3846.66666667 , 4195.38461538 , 4180.0 , 4066.15384615 , 4477.94871795 , 4044.61538462 , 4404.61538462 , 4236.41025641 , 4344.1025641 , 4157.94871795 , 4217.43589744 , 4223.07692308 , 1680.0 , 1745.0 , 26.296 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4111.79487179 , 4353.84615385 , 3854.87179487 , 4195.38461538 , 4180.51282051 , 4039.48717949 , 4480.0 , 4038.46153846 , 4390.76923077 , 4235.38461538 , 4355.38461538 , 4164.1025641 , 4235.38461538 , 4188.20512821 , 1681.0 , 1744.0 , 26.304 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4099.48717949 , 4354.87179487 , 3849.23076923 , 4197.94871795 , 4184.61538462 , 4058.46153846 , 4482.56410256 , 4037.94871795 , 4392.82051282 , 4235.8974359 , 4348.71794872 , 4164.61538462 , 4234.87179487 , 4154.87179487 , 1680.0 , 1745.0 , 26.311 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4078.46153846 , 4352.30769231 , 3842.56410256 , 4194.87179487 , 4186.66666667 , 4062.05128205 , 4480.51282051 , 4042.05128205 , 4397.43589744 , 4236.41025641 , 4344.61538462 , 4169.74358974 , 4227.17948718 , 4163.07692308 , 1680.0 , 1744.0 , 26.319 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4081.53846154 , 4352.30769231 , 3842.05128205 , 4194.87179487 , 4183.07692308 , 4051.28205128 , 4476.41025641 , 4041.02564103 , 4393.33333333 , 4236.92307692 , 4352.82051282 , 4164.61538462 , 4233.84615385 , 4198.97435897 , 1680.0 , 1745.0 , 26.328 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4098.46153846 , 4348.71794872 , 3842.05128205 , 4194.35897436 , 4177.94871795 , 4051.28205128 , 4473.33333333 , 4046.15384615 , 4411.28205128 , 4242.05128205 , 4361.53846154 , 4163.07692308 , 4243.58974359 , 4215.8974359 , 1680.0 , 1745.0 , 26.335 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4101.53846154 , 4351.79487179 , 3858.97435897 , 4197.94871795 , 4185.64102564 , 4079.48717949 , 4483.07692308 , 4043.07692308 , 4423.58974359 , 4240.0 , 4363.07692308 , 4167.69230769 , 4246.15384615 , 4196.92307692 , 1680.0 , 1745.0 , 26.343 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4110.25641026 , 4360.0 , 3858.46153846 , 4196.41025641 , 4183.07692308 , 4064.1025641 , 4475.8974359 , 4041.02564103 , 4411.79487179 , 4240.0 , 4357.94871795 , 4165.64102564 , 4245.64102564 , 4186.66666667 , 1680.0 , 1744.0 , 26.351 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4093.84615385 , 4356.92307692 , 3841.02564103 , 4193.33333333 , 4179.48717949 , 4040.51282051 , 4469.74358974 , 4043.07692308 , 4411.28205128 , 4243.07692308 , 4362.56410256 , 4167.69230769 , 4251.28205128 , 4188.20512821 , 1681.0 , 1745.0 , 26.359 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4066.66666667 , 4355.38461538 , 3847.17948718 , 4201.53846154 , 4190.76923077 , 4067.69230769 , 4483.07692308 , 4038.46153846 , 4414.35897436 , 4238.46153846 , 4362.05128205 , 4165.12820513 , 4247.69230769 , 4189.23076923 , 1680.0 , 1745.0 , 26.366 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4099.48717949 , 4358.46153846 , 3851.79487179 , 4199.48717949 , 4184.61538462 , 4071.79487179 , 4480.0 , 4040.0 , 4413.33333333 , 4237.43589744 , 4354.87179487 , 4165.64102564 , 4238.46153846 , 4194.87179487 , 1681.0 , 1745.0 , 26.374 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4127.69230769 , 4355.38461538 , 3850.25641026 , 4193.84615385 , 4175.8974359 , 4042.05128205 , 4472.30769231 , 4037.94871795 , 4425.64102564 , 4241.53846154 , 4366.15384615 , 4172.30769231 , 4253.84615385 , 4183.07692308 , 1680.0 , 1744.0 , 26.382 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4096.41025641 , 4352.30769231 , 3849.23076923 , 4198.97435897 , 4181.53846154 , 4039.48717949 , 4477.43589744 , 4034.35897436 , 4419.48717949 , 4241.02564103 , 4366.66666667 , 4171.79487179 , 4260.51282051 , 4182.05128205 , 1680.0 , 1746.0 , 26.39 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4081.53846154 , 4357.94871795 , 3848.71794872 , 4204.1025641 , 4188.71794872 , 4061.02564103 , 4484.61538462 , 4039.48717949 , 4401.53846154 , 4238.97435897 , 4354.35897436 , 4174.87179487 , 4245.12820513 , 4190.76923077 , 1681.0 , 1744.0 , 26.397 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4104.1025641 , 4361.02564103 , 3851.28205128 , 4198.97435897 , 4186.66666667 , 4070.76923077 , 4480.51282051 , 4041.02564103 , 4399.48717949 , 4238.97435897 , 4350.25641026 , 4170.25641026 , 4232.30769231 , 4179.48717949 , 1679.0 , 1745.0 , 26.405 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4110.76923077 , 4352.82051282 , 3843.58974359 , 4187.17948718 , 4177.43589744 , 4051.79487179 , 4468.20512821 , 4036.92307692 , 4414.87179487 , 4242.56410256 , 4361.02564103 , 4167.17948718 , 4242.05128205 , 4172.82051282 , 1681.0 , 1745.0 , 26.413 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4076.92307692 , 4352.82051282 , 3846.66666667 , 4195.8974359 , 4187.17948718 , 4043.07692308 , 4481.53846154 , 4028.71794872 , 4418.97435897 , 4235.8974359 , 4357.43589744 , 4172.82051282 , 4252.82051282 , 4181.53846154 , 1679.0 , 1745.0 , 26.421 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4067.69230769 , 4358.46153846 , 3852.30769231 , 4204.61538462 , 4191.28205128 , 4071.28205128 , 4490.76923077 , 4027.17948718 , 4388.71794872 , 4228.71794872 , 4354.87179487 , 4173.84615385 , 4230.25641026 , 4176.92307692 , 1681.0 , 1745.0 , 26.429 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4109.23076923 , 4356.41025641 , 3848.71794872 , 4195.38461538 , 4177.43589744 , 4072.30769231 , 4475.8974359 , 4032.30769231 , 4394.35897436 , 4234.87179487 , 4357.43589744 , 4178.46153846 , 4230.25641026 , 4170.76923077 , 1680.0 , 1744.0 , 26.437 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4118.46153846 , 4357.94871795 , 3853.84615385 , 4196.41025641 , 4182.05128205 , 4042.56410256 , 4477.43589744 , 4028.71794872 , 4426.15384615 , 4234.87179487 , 4334.35897436 , 4174.35897436 , 4256.41025641 , 4170.76923077 , 1681.0 , 1745.0 , 26.444 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4084.61538462 , 4357.43589744 , 3845.64102564 , 4197.94871795 , 4188.20512821 , 4045.64102564 , 4482.56410256 , 4026.15384615 , 4404.1025641 , 4230.25641026 , 4327.69230769 , 4173.33333333 , 4246.15384615 , 4175.8974359 , 1680.0 , 1744.0 , 26.452 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4077.94871795 , 4355.8974359 , 3842.56410256 , 4194.35897436 , 4184.1025641 , 4060.0 , 4480.0 , 4032.30769231 , 4385.64102564 , 4234.35897436 , 4362.05128205 , 4182.05128205 , 4233.84615385 , 4183.58974359 , 1680.0 , 1745.0 , 26.46 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4113.33333333 , 4361.53846154 , 3852.82051282 , 4192.82051282 , 4178.97435897 , 4054.35897436 , 4478.46153846 , 4032.82051282 , 4409.74358974 , 4238.97435897 , 4388.20512821 , 4176.41025641 , 4252.30769231 , 4178.97435897 , 1680.0 , 1744.0 , 26.468 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4111.79487179 , 4358.46153846 , 3847.69230769 , 4192.30769231 , 4180.51282051 , 4038.97435897 , 4475.8974359 , 4025.12820513 , 4419.48717949 , 4234.35897436 , 4366.66666667 , 4173.33333333 , 4262.05128205 , 4177.94871795 , 1680.0 , 1745.0 , 26.476 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4063.07692308 , 4355.38461538 , 3845.64102564 , 4202.56410256 , 4191.28205128 , 4046.66666667 , 4485.12820513 , 4026.66666667 , 4395.8974359 , 4227.69230769 , 4322.05128205 , 4180.51282051 , 4240.51282051 , 4174.35897436 , 1681.0 , 1744.0 , 26.483 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4076.41025641 , 4356.41025641 , 3847.17948718 , 4203.07692308 , 4185.12820513 , 4069.23076923 , 4485.64102564 , 4033.33333333 , 4401.02564103 , 4230.76923077 , 4344.1025641 , 4183.07692308 , 4249.23076923 , 4162.05128205 , 1679.0 , 1745.0 , 26.491 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4131.28205128 , 4357.43589744 , 3854.87179487 , 4195.8974359 , 4175.8974359 , 4057.94871795 , 4478.46153846 , 4031.28205128 , 4409.23076923 , 4235.38461538 , 4359.48717949 , 4166.66666667 , 4244.1025641 , 4161.02564103 , 1680.0 , 1745.0 , 26.5 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4116.41025641 , 4360.0 , 3856.41025641 , 4200.51282051 , 4183.58974359 , 4036.92307692 , 4478.97435897 , 4028.20512821 , 4376.92307692 , 4232.30769231 , 4325.64102564 , 4162.05128205 , 4203.07692308 , 4170.25641026 , 1680.0 , 1745.0 , 26.507 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4072.30769231 , 4355.8974359 , 3841.53846154 , 4196.92307692 , 4186.15384615 , 4040.51282051 , 4477.43589744 , 4025.12820513 , 4376.92307692 , 4226.15384615 , 4337.94871795 , 4174.87179487 , 4226.66666667 , 4172.82051282 , 1680.0 , 1745.0 , 26.515 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4086.15384615 , 4355.38461538 , 3846.66666667 , 4190.76923077 , 4185.12820513 , 4048.71794872 , 4483.07692308 , 4027.69230769 , 4414.87179487 , 4228.71794872 , 4374.87179487 , 4173.33333333 , 4275.38461538 , 4171.79487179 , 1681.0 , 1745.0 , 26.524 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4114.87179487 , 4358.97435897 , 3853.33333333 , 4194.87179487 , 4182.05128205 , 4040.51282051 , 4481.02564103 , 4032.30769231 , 4435.38461538 , 4231.28205128 , 4392.30769231 , 4181.53846154 , 4288.20512821 , 4180.0 , 1680.0 , 1745.0 , 26.53 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4087.69230769 , 4356.92307692 , 3846.15384615 , 4200.51282051 , 4183.07692308 , 4049.23076923 , 4477.94871795 , 4028.71794872 , 4398.46153846 , 4228.20512821 , 4349.74358974 , 4170.25641026 , 4240.0 , 4170.76923077 , 1680.0 , 1745.0 , 26.538 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4067.17948718 , 4356.92307692 , 3847.69230769 , 4201.53846154 , 4188.71794872 , 4054.87179487 , 4487.69230769 , 4031.28205128 , 4347.69230769 , 4230.76923077 , 4291.28205128 , 4153.33333333 , 4183.58974359 , 4169.74358974 , 1681.0 , 1745.0 , 26.546 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4102.05128205 , 4356.41025641 , 3849.74358974 , 4196.41025641 , 4181.02564103 , 4041.02564103 , 4480.51282051 , 4033.84615385 , 4380.51282051 , 4233.33333333 , 4326.15384615 , 4167.69230769 , 4220.0 , 4191.79487179 , 1680.0 , 1744.0 , 26.554 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4124.1025641 , 4357.94871795 , 3856.41025641 , 4197.94871795 , 4182.05128205 , 4064.1025641 , 4476.41025641 , 4030.25641026 , 4418.46153846 , 4232.82051282 , 4371.28205128 , 4169.74358974 , 4261.53846154 , 4175.8974359 , 1680.0 , 1745.0 , 26.562 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4097.94871795 , 4360.51282051 , 3852.82051282 , 4200.51282051 , 4187.69230769 , 4089.74358974 , 4480.0 , 4033.33333333 , 4409.23076923 , 4233.33333333 , 4371.28205128 , 4181.02564103 , 4252.82051282 , 4156.92307692 , 1681.0 , 1744.0 , 26.571 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4069.74358974 , 4355.38461538 , 3842.56410256 , 4197.43589744 , 4184.61538462 , 4049.74358974 , 4478.97435897 , 4034.87179487 , 4395.38461538 , 4232.30769231 , 4352.30769231 , 4172.30769231 , 4238.97435897 , 4151.28205128 , 1680.0 , 1745.0 , 26.577 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4087.17948718 , 4354.35897436 , 3850.25641026 , 4196.92307692 , 4181.53846154 , 4010.25641026 , 4478.97435897 , 4033.33333333 , 4374.35897436 , 4232.30769231 , 4310.76923077 , 4146.66666667 , 4213.84615385 , 4187.17948718 , 1681.0 , 1745.0 , 26.586 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4116.92307692 , 4357.43589744 , 3854.87179487 , 4195.8974359 , 4178.46153846 , 4021.53846154 , 4474.87179487 , 4031.28205128 , 4375.8974359 , 4233.33333333 , 4315.38461538 , 4166.66666667 , 4223.07692308 , 4227.17948718 , 1680.0 , 1744.0 , 26.593 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4084.61538462 , 4355.8974359 , 3849.74358974 , 4201.02564103 , 4187.69230769 , 4077.43589744 , 4481.02564103 , 4028.71794872 , 4395.38461538 , 4231.28205128 , 4369.23076923 , 4171.79487179 , 4248.71794872 , 4185.64102564 , 1680.0 , 1745.0 , 26.601 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4064.1025641 , 4354.87179487 , 3846.66666667 , 4201.53846154 , 4188.71794872 , 4078.97435897 , 4485.64102564 , 4034.87179487 , 4430.76923077 , 4232.82051282 , 4400.0 , 4170.76923077 , 4274.35897436 , 4158.97435897 , 1681.0 , 1744.0 , 26.61 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4110.25641026 , 4356.92307692 , 3849.23076923 , 4192.82051282 , 4176.92307692 , 4049.23076923 , 4474.35897436 , 4037.94871795 , 4426.66666667 , 4235.8974359 , 4356.41025641 , 4165.12820513 , 4252.30769231 , 4178.97435897 , 1679.0 , 1745.0 , 26.616 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4125.12820513 , 4356.92307692 , 3853.84615385 , 4197.94871795 , 4180.51282051 , 4070.25641026 , 4475.8974359 , 4035.8974359 , 4353.33333333 , 4234.35897436 , 4298.97435897 , 4143.07692308 , 4185.12820513 , 4180.0 , 1681.0 , 1744.0 , 26.624 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4087.69230769 , 4350.76923077 , 3842.56410256 , 4200.0 , 4183.07692308 , 4076.92307692 , 4476.41025641 , 4036.92307692 , 4336.41025641 , 4233.84615385 , 4332.30769231 , 4162.56410256 , 4202.56410256 , 4179.48717949 , 1680.0 , 1744.0 , 26.632 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4077.94871795 , 4351.28205128 , 3843.58974359 , 4195.8974359 , 4183.58974359 , 4036.92307692 , 4478.46153846 , 4034.87179487 , 4397.94871795 , 4233.84615385 , 4359.48717949 , 4173.84615385 , 4255.8974359 , 4168.20512821 , 1680.0 , 1745.0 , 26.64 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4102.56410256 , 4357.94871795 , 3854.87179487 , 4196.92307692 , 4183.58974359 , 3994.35897436 , 4478.97435897 , 4036.92307692 , 4438.97435897 , 4236.41025641 , 4332.82051282 , 4168.71794872 , 4257.94871795 , 4194.87179487 , 1680.0 , 1744.0 , 26.648 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4100.51282051 , 4354.35897436 , 3846.66666667 , 4195.38461538 , 4177.94871795 , 4022.56410256 , 4473.33333333 , 4041.02564103 , 4428.20512821 , 4239.48717949 , 4347.17948718 , 4162.05128205 , 4249.23076923 , 4218.46153846 , 1681.0 , 1744.0 , 26.655 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4068.71794872 , 4355.38461538 , 3842.56410256 , 4199.48717949 , 4186.15384615 , 4123.58974359 , 4484.1025641 , 4033.84615385 , 4360.0 , 4235.38461538 , 4354.35897436 , 4136.92307692 , 4210.25641026 , 4185.64102564 , 1680.0 , 1745.0 , 26.663 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4078.97435897 , 4359.48717949 , 3846.66666667 , 4200.0 , 4188.20512821 , 4126.66666667 , 4486.66666667 , 4031.79487179 , 4347.69230769 , 4231.79487179 , 4332.30769231 , 4150.25641026 , 4195.38461538 , 4170.25641026 , 1681.0 , 1745.0 , 26.671 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4113.84615385 , 4356.92307692 , 3853.84615385 , 4198.46153846 , 4180.51282051 , 4049.23076923 , 4477.94871795 , 4038.46153846 , 4393.33333333 , 4233.33333333 , 4336.41025641 , 4164.1025641 , 4220.51282051 , 4173.84615385 , 1680.0 , 1744.0 , 26.679 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4113.33333333 , 4359.48717949 , 3855.8974359 , 4201.53846154 , 4181.02564103 , 4024.61538462 , 4478.97435897 , 4043.07692308 , 4393.84615385 , 4236.92307692 , 4351.28205128 , 4148.71794872 , 4235.38461538 , 4197.94871795 , 1680.0 , 1745.0 , 26.687 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4090.25641026 , 4358.46153846 , 3840.0 , 4196.41025641 , 4184.1025641 , 4042.05128205 , 4478.46153846 , 4045.64102564 , 4387.17948718 , 4237.94871795 , 4353.84615385 , 4155.38461538 , 4245.12820513 , 4209.23076923 , 1681.0 , 1744.0 , 26.695 , 0.0 , 0.0 , 0.0 , 0.0 , 

